V	MHz
-9.22832722833	106.22113
-9.22344322344	106.2206199
-9.21855921856	106.219515
-9.21367521368	106.2191213
-9.20879120879	106.2180748
-9.20390720391	106.2171454
-9.19902319902	106.216573
-9.19413919414	106.2155943
-9.18925518926	106.215211
-9.18437118437	106.214186
-9.17948717949	106.2130987
-9.1746031746	106.2124981
-9.16971916972	106.2114693
-9.16483516484	106.2110208
-9.15995115995	106.2097382
-9.15506715507	106.2087312
-9.15018315018	106.2082482
-9.1452991453	106.2071982
-9.14041514042	106.2067641
-9.13553113553	106.2055746
-9.13064713065	106.2045122
-9.12576312576	106.2042355
-9.12087912088	106.2030224
-9.115995116	106.2025461
-9.11111111111	106.2013911
-9.10622710623	106.2002025
-9.10134310134	106.1997307
-9.09645909646	106.1987807
-9.09157509158	106.1983594
-9.08669108669	106.1973415
-9.08180708181	106.1964323
-9.07692307692	106.1960018
-9.07203907204	106.1950627
-9.06715506716	106.1945406
-9.06227106227	106.1934729
-9.05738705739	106.1925885
-9.0525030525	106.1920604
-9.04761904762	106.1908998
-9.04273504274	106.1904224
-9.03785103785	106.1892757
-9.03296703297	106.1884437
-9.02808302808	106.1879384
-9.0231990232	106.1865949
-9.01831501832	106.1861907
-9.01343101343	106.1851732
-9.00854700855	106.1842537
-9.00366300366	106.1838133
-8.99877899878	106.1826813
-8.99389499389	106.1821794
-8.98901098901	106.1810886
-8.98412698413	106.1801007
-8.97924297924	106.1795646
-8.97435897436	106.1783284
-8.96947496947	106.1780104
-8.96459096459	106.177047
-8.95970695971	106.175868
-8.95482295482	106.1753359
-8.94993894994	106.1740527
-8.94505494505	106.1737111
-8.94017094017	106.1726885
-8.93528693529	106.1717342
-8.9304029304	106.1711686
-8.92551892552	106.1699425
-8.92063492063	106.1695731
-8.91575091575	106.1687152
-8.91086691087	106.1674397
-8.90598290598	106.1669632
-8.9010989011	106.1658829
-8.89621489621	106.1654486
-8.89133089133	106.1646542
-8.88644688645	106.1637469
-8.88156288156	106.1632254
-8.87667887668	106.1617704
-8.87179487179	106.1615167
-8.86691086691	106.1606858
-8.86202686203	106.1595071
-8.85714285714	106.1590868
-8.85225885226	106.158107
-8.84737484737	106.1576742
-8.84249084249	106.1564778
-8.83760683761	106.1555946
-8.83272283272	106.1551707
-8.82783882784	106.1540376
-8.82295482295	106.1535687
-8.81807081807	106.1524631
-8.81318681319	106.1512755
-8.8083028083	106.1509481
-8.80341880342	106.1499663
-8.79853479853	106.1493874
-8.79365079365	106.1483447
-8.78876678877	106.1473549
-8.78388278388	106.1468585
-8.778998779	106.1455397
-8.77411477411	106.1451564
-8.76923076923	106.144539
-8.76434676435	106.1435067
-8.75946275946	106.1429619
-8.75457875458	106.141998
-8.74969474969	106.1416439
-8.74481074481	106.1408406
-8.73992673993	106.1397382
-8.73504273504	106.139271
-8.73015873016	106.1383419
-8.72527472527	106.1381308
-8.72039072039	106.1370609
-8.71550671551	106.1362551
-8.71062271062	106.1357991
-8.70573870574	106.1345223
-8.70085470085	106.134179
-8.69597069597	106.1331429
-8.69108669109	106.1320425
-8.6862026862	106.1316478
-8.68131868132	106.1304049
-8.67643467643	106.129906
-8.67155067155	106.1287607
-8.66666666667	106.127812
-8.66178266178	106.1274041
-8.6568986569	106.126349
-8.65201465201	106.1259041
-8.64713064713	106.1250264
-8.64224664225	106.1239649
-8.63736263736	106.1235115
-8.63247863248	106.1225584
-8.62759462759	106.1222494
-8.62271062271	106.1210307
-8.61782661783	106.11987
-8.61294261294	106.1194608
-8.60805860806	106.1183725
-8.60317460317	106.1178021
-8.59829059829	106.1168117
-8.59340659341	106.1159721
-8.58852258852	106.1155072
-8.58363858364	106.1142693
-8.57875457875	106.1137856
-8.57387057387	106.1126459
-8.56898656899	106.1115078
-8.5641025641	106.1110868
-8.55921855922	106.1099117
-8.55433455433	106.1094579
-8.54945054945	106.1083314
-8.54456654457	106.1072309
-8.53968253968	106.106826
-8.5347985348	106.1059237
-8.52991452991	106.1055845
-8.52503052503	106.1047318
-8.52014652015	106.1036075
-8.51526251526	106.1031916
-8.51037851038	106.1021656
-8.50549450549	106.1018759
-8.50061050061	106.1008485
-8.49572649573	106.0996843
-8.49084249084	106.0992847
-8.48595848596	106.0981297
-8.48107448107	106.0976587
-8.47619047619	106.0963854
-8.47130647131	106.0954157
-8.46642246642	106.0949605
-8.46153846154	106.0938354
-8.45665445665	106.0934024
-8.45177045177	106.0924855
-8.44688644689	106.0914601
-8.442002442	106.0910566
-8.43711843712	106.0898068
-8.43223443223	106.0893083
-8.42735042735	106.0882361
-8.42246642247	106.0872921
-8.41758241758	106.0868146
-8.4126984127	106.0857986
-8.40781440781	106.0852692
-8.40293040293	106.0839106
-8.39804639805	106.0830066
-8.39316239316	106.0827137
-8.38827838828	106.0818546
-8.38339438339	106.0814108
-8.37851037851	106.0802053
-8.37362637363	106.0793056
-8.36874236874	106.0789654
-8.36385836386	106.0776304
-8.35897435897	106.0772124
-8.35409035409	106.0761087
-8.34920634921	106.075196
-8.34432234432	106.0748082
-8.33943833944	106.0735795
-8.33455433455	106.0731508
-8.32967032967	106.0720261
-8.32478632479	106.0712612
-8.3199023199	106.0708056
-8.31501831502	106.0693162
-8.31013431013	106.0689654
-8.30525030525	106.0680673
-8.30036630037	106.066861
-8.29548229548	106.0663819
-8.2905982906	106.0651652
-8.28571428571	106.0647633
-8.28083028083	106.0637571
-8.27594627595	106.0628272
-8.27106227106	106.0624814
-8.26617826618	106.0614148
-8.26129426129	106.0610173
-8.25641025641	106.0597527
-8.25152625153	106.0586254
-8.24664224664	106.0581613
-8.24175824176	106.0570212
-8.23687423687	106.0565557
-8.23199023199	106.0556326
-8.22710622711	106.0544491
-8.22222222222	106.0538459
-8.21733821734	106.053114
-8.21245421245	106.0528945
-8.20757020757	106.0516175
-8.20268620269	106.0505343
-8.1978021978	106.050167
-8.19291819292	106.0493703
-8.18803418803	106.0489656
-8.18315018315	106.0478434
-8.17826617827	106.04694
-8.17338217338	106.0467173
-8.1684981685	106.0455642
-8.16361416361	106.0451566
-8.15873015873	106.0439942
-8.15384615385	106.0421518
-8.14896214896	106.0420133
-8.14407814408	106.0415771
-8.13919413919	106.0406132
-8.13431013431	106.0400824
-8.12942612943	106.039056
-8.12454212454	106.038592
-8.11965811966	106.0374543
-8.11477411477	106.0366459
-8.10989010989	106.0362321
-8.10500610501	106.0347495
-8.10012210012	106.0348066
-8.09523809524	106.033738
-8.09035409035	106.03293
-8.08547008547	106.0325632
-8.08058608059	106.0314426
-8.0757020757	106.0310235
-8.07081807082	106.0299336
-8.06593406593	106.0287613
-8.06105006105	106.0284893
-8.05616605617	106.0276397
-8.05128205128	106.0271702
-8.0463980464	106.0260942
-8.04151404151	106.024855
-8.03663003663	106.0243267
-8.03174603175	106.0237668
-8.02686202686	106.0234883
-8.02197802198	106.0222774
-8.01709401709	106.0212604
-8.01221001221	106.0205553
-8.00732600733	106.0195822
-8.00244200244	106.0195703
-7.99755799756	106.0186377
-7.99267399267	106.017698
-7.98778998779	106.0171622
-7.98290598291	106.0161974
-7.97802197802	106.0157391
-7.97313797314	106.0145687
-7.96825396825	106.0137155
-7.96336996337	106.0135381
-7.95848595849	106.0125998
-7.9536019536	106.0121287
-7.94871794872	106.0111761
-7.94383394383	106.0101953
-7.93894993895	106.0099192
-7.93406593407	106.0087711
-7.92918192918	106.0082827
-7.9242979243	106.0072063
-7.91941391941	106.006105
-7.91452991453	106.0053243
-7.90964590965	106.0042111
-7.90476190476	106.0040189
-7.89987789988	106.0027944
-7.89499389499	106.0016164
-7.89010989011	106.0011149
-7.88522588523	106.0002155
-7.88034188034	106.0000034
-7.87545787546	105.9987858
-7.87057387057	105.9976906
-7.86568986569	105.9971741
-7.86080586081	105.9962857
-7.85592185592	105.9958926
-7.85103785104	105.9950064
-7.84615384615	105.993909
-7.84126984127	105.9933179
-7.83638583639	105.9923659
-7.8315018315	105.9919014
-7.82661782662	105.9908237
-7.82173382173	105.989929
-7.81684981685	105.9894401
-7.81196581197	105.9882188
-7.80708180708	105.9878077
-7.8021978022	105.9866847
-7.79731379731	105.9855391
-7.79242979243	105.9848419
-7.78754578755	105.983655
-7.78266178266	105.9833699
-7.77777777778	105.982468
-7.77289377289	105.9815399
-7.76800976801	105.9811307
-7.76312576313	105.980013
-7.75824175824	105.9794646
-7.75335775336	105.978527
-7.74847374847	105.977409
-7.74358974359	105.9769898
-7.73870573871	105.9759688
-7.73382173382	105.975443
-7.72893772894	105.9742377
-7.72405372405	105.9735357
-7.71916971917	105.9730034
-7.71428571429	105.9714937
-7.7094017094	105.9710291
-7.70451770452	105.9701985
-7.69963369963	105.9693282
-7.69474969475	105.9688701
-7.68986568987	105.967694
-7.68498168498	105.9673111
-7.6800976801	105.9662868
-7.67521367521	105.9645946
-7.67032967033	105.9639172
-7.66544566545	105.9636473
-7.66056166056	105.9632355
-7.65567765568	105.9621153
-7.65079365079	105.9610095
-7.64590964591	105.9605357
-7.64102564103	105.9596746
-7.63614163614	105.9591757
-7.63125763126	105.9580564
-7.62637362637	105.9569994
-7.62148962149	105.9565865
-7.61660561661	105.9553631
-7.61172161172	105.9550016
-7.60683760684	105.9538928
-7.60195360195	105.9527622
-7.59706959707	105.9523312
-7.59218559219	105.9509945
-7.5873015873	105.95054
-7.58241758242	105.9494505
-7.57753357753	105.9484661
-7.57264957265	105.9479328
-7.56776556777	105.9466934
-7.56288156288	105.9463365
-7.557997558	105.94532
-7.55311355311	105.9444072
-7.54822954823	105.9438911
-7.54334554335	105.9428563
-7.53846153846	105.9424944
-7.53357753358	105.9414945
-7.52869352869	105.940663
-7.52380952381	105.9401709
-7.51892551893	105.9390486
-7.51404151404	105.9387022
-7.50915750916	105.9376451
-7.50427350427	105.9366644
-7.49938949939	105.936244
-7.49450549451	105.9351774
-7.48962148962	105.9347244
-7.48473748474	105.9335525
-7.47985347985	105.9324815
-7.47496947497	105.9319584
-7.47008547009	105.9312153
-7.4652014652	105.9307807
-7.46031746032	105.9296756
-7.45543345543	105.9285957
-7.45054945055	105.9280518
-7.44566544567	105.9269857
-7.44078144078	105.9267627
-7.4358974359	105.9257557
-7.43101343101	105.9247858
-7.42612942613	105.9243793
-7.42124542125	105.9230844
-7.41636141636	105.9227168
-7.41147741148	105.9217848
-7.40659340659	105.920591
-7.40170940171	105.9200011
-7.39682539683	105.9188362
-7.39194139194	105.9182264
-7.38705738706	105.9171682
-7.38217338217	105.9161709
-7.37728937729	105.9157135
-7.37240537241	105.9145233
-7.36752136752	105.9140741
-7.36263736264	105.9129367
-7.35775335775	105.91195
-7.35286935287	105.9115008
-7.34798534799	105.9103499
-7.3431013431	105.9100585
-7.33821733822	105.9089572
-7.33333333333	105.9079041
-7.32844932845	105.9074637
-7.32356532357	105.9063293
-7.31868131868	105.9058981
-7.3137973138	105.9047667
-7.30891330891	105.903796
-7.30402930403	105.9033566
-7.29914529915	105.9021568
-7.29426129426	105.9018114
-7.28937728938	105.9006824
-7.28449328449	105.8995056
-7.27960927961	105.8989412
-7.27472527473	105.8982523
-7.26984126984	105.8978518
-7.26495726496	105.8966719
-7.26007326007	105.895539
-7.25518925519	105.8950984
-7.25030525031	105.8941955
-7.24542124542	105.8938653
-7.24053724054	105.8927692
-7.23565323565	105.8917166
-7.23076923077	105.8913201
-7.22588522589	105.8899671
-7.221001221	105.889612
-7.21611721612	105.8885209
-7.21123321123	105.8877193
-7.20634920635	105.887168
-7.20146520147	105.8859539
-7.19658119658	105.8855808
-7.1916971917	105.8846791
-7.18681318681	105.8837755
-7.18192918193	105.8833294
-7.17704517705	105.8821832
-7.17216117216	105.8817581
-7.16727716728	105.8805247
-7.16239316239	105.879395
-7.15750915751	105.8788549
-7.15262515263	105.8777997
-7.14774114774	105.8774559
-7.14285714286	105.8762585
-7.13797313797	105.8752226
-7.13308913309	105.8747023
-7.12820512821	105.8736813
-7.12332112332	105.8733584
-7.11843711844	105.8722625
-7.11355311355	105.871049
-7.10866910867	105.8705904
-7.10378510379	105.8694737
-7.0989010989	105.8689799
-7.09401709402	105.8676115
-7.08913308913	105.8666779
-7.08424908425	105.8663212
-7.07936507937	105.865077
-7.07448107448	105.8646224
-7.0695970696	105.8634161
-7.06471306471	105.8623128
-7.05982905983	105.8621338
-7.05494505495	105.8613935
-7.05006105006	105.8609659
-7.04517704518	105.8597007
-7.04029304029	105.8589483
-7.03540903541	105.8586456
-7.03052503053	105.857654
-7.02564102564	105.857268
-7.02075702076	105.8559984
-7.01587301587	105.8551944
-7.01098901099	105.8549311
-7.00610500611	105.8537449
-7.00122100122	105.8532118
-6.99633699634	105.8516809
-6.99145299145	105.8504965
-6.98656898657	105.8500897
-6.98168498168	105.8491498
-6.9768009768	105.8488043
-6.97191697192	105.847649
-6.96703296703	105.8463423
-6.96214896215	105.845905
-6.95726495726	105.8448442
-6.95238095238	105.8443677
-6.9474969475	105.8430081
-6.94261294261	105.8420208
-6.93772893773	105.84159
-6.93284493284	105.8406585
-6.92796092796	105.8401889
-6.92307692308	105.8390675
-6.91819291819	105.8380577
-6.91330891331	105.8376148
-6.90842490842	105.8366752
-6.90354090354	105.8362517
-6.89865689866	105.8350526
-6.89377289377	105.833967
-6.88888888889	105.8336149
-6.884004884	105.8325471
-6.87912087912	105.8321094
-6.87423687424	105.8308583
-6.86935286935	105.8297099
-6.86446886447	105.829451
-6.85958485958	105.8283155
-6.8547008547	105.8278749
-6.84981684982	105.826941
-6.84493284493	105.8257694
-6.84004884005	105.8253523
-6.83516483516	105.8242924
-6.83028083028	105.8238724
-6.8253968254	105.822936
-6.82051282051	105.8218627
-6.81562881563	105.8213582
-6.81074481074	105.8201759
-6.80586080586	105.8197422
-6.80097680098	105.8187449
-6.79609279609	105.8178009
-6.79120879121	105.817462
-6.78632478632	105.8165181
-6.78144078144	105.8162101
-6.77655677656	105.8148246
-6.77167277167	105.8138376
-6.76678876679	105.8134606
-6.7619047619	105.8123256
-6.75702075702	105.8111178
-6.75213675214	105.8104688
-6.74725274725	105.8093096
-6.74236874237	105.8090771
-6.73748473748	105.8080694
-6.7326007326	105.8067795
-6.72771672772	105.8062023
-6.72283272283	105.8053031
-6.71794871795	105.8048203
-6.71306471306	105.8037382
-6.70818070818	105.8026905
-6.7032967033	105.8020646
-6.69841269841	105.8011305
-6.69352869353	105.8007669
-6.68864468864	105.7998322
-6.68376068376	105.7990516
-6.67887667888	105.7986556
-6.67399267399	105.7976176
-6.66910866911	105.7969604
-6.66422466422	105.7956886
-6.65934065934	105.7947864
-6.65445665446	105.7942157
-6.64957264957	105.7930656
-6.64468864469	105.7926447
-6.6398046398	105.7917839
-6.63492063492	105.7908661
-6.63003663004	105.7903069
-6.62515262515	105.7891256
-6.62026862027	105.7887442
-6.61538461538	105.7875069
-6.6105006105	105.7865644
-6.60561660562	105.7861483
-6.60073260073	105.7850704
-6.59584859585	105.7846769
-6.59096459096	105.7834785
-6.58608058608	105.7826195
-6.5811965812	105.7820922
-6.57631257631	105.7810401
-6.57142857143	105.7808088
-6.56654456654	105.7798368
-6.56166056166	105.7787679
-6.55677655678	105.7782898
-6.55189255189	105.7771997
-6.54700854701	105.7767484
-6.54212454212	105.7756758
-6.53724053724	105.7746744
-6.53235653236	105.7741052
-6.52747252747	105.7728923
-6.52258852259	105.772489
-6.5177045177	105.771548
-6.51282051282	105.7707802
-6.50793650794	105.7701899
-6.50305250305	105.7690342
-6.49816849817	105.7685598
-6.49328449328	105.7675895
-6.4884004884	105.7668289
-6.48351648352	105.7662804
-6.47863247863	105.7648351
-6.47374847375	105.7644253
-6.46886446886	105.7635532
-6.46398046398	105.762092
-6.4590964591	105.7615408
-6.45421245421	105.7606975
-6.44932844933	105.7604593
-6.44444444444	105.7596274
-6.43956043956	105.758529
-6.43467643468	105.7581002
-6.42979242979	105.7569729
-6.42490842491	105.7565481
-6.42002442002	105.7555321
-6.41514041514	105.7545449
-6.41025641026	105.7540584
-6.40537240537	105.7527733
-6.40048840049	105.7523308
-6.3956043956	105.7513189
-6.39072039072	105.7502224
-6.38583638584	105.7495846
-6.38095238095	105.7484378
-6.37606837607	105.748066
-6.37118437118	105.7469248
-6.3663003663	105.7462992
-6.36141636142	105.7459262
-6.35653235653	105.7445601
-6.35164835165	105.7440707
-6.34676434676	105.742986
-6.34188034188	105.742135
-6.336996337	105.7418169
-6.33211233211	105.7407984
-6.32722832723	105.740516
-6.32234432234	105.7394535
-6.31746031746	105.7381941
-6.31257631258	105.7378094
-6.30769230769	105.7367942
-6.30280830281	105.7364364
-6.29792429792	105.7353911
-6.29304029304	105.7343949
-6.28815628816	105.7339085
-6.28327228327	105.7326906
-6.27838827839	105.7322629
-6.2735042735	105.7311674
-6.26862026862	105.7301779
-6.26373626374	105.729775
-6.25885225885	105.7287301
-6.25396825397	105.7283131
-6.24908424908	105.7270527
-6.2442002442	105.7262197
-6.23931623932	105.7253774
-6.23443223443	105.7243999
-6.22954822955	105.7240074
-6.22466422466	105.7228302
-6.21978021978	105.721759
-6.2148962149	105.7213458
-6.21001221001	105.7204058
-6.20512820513	105.7199762
-6.20024420024	105.7186737
-6.19536019536	105.7177663
-6.19047619048	105.7173039
-6.18559218559	105.7161759
-6.18070818071	105.7157139
-6.17582417582	105.7146704
-6.17094017094	105.7136016
-6.16605616606	105.7131932
-6.16117216117	105.7120288
-6.15628815629	105.7115816
-6.1514041514	105.7105046
-6.14652014652	105.7093516
-6.14163614164	105.7087903
-6.13675213675	105.7076983
-6.13186813187	105.7072357
-6.12698412698	105.7064432
-6.1221001221	105.7053456
-6.11721611722	105.7047347
-6.11233211233	105.7036372
-6.10744810745	105.7033102
-6.10256410256	105.7023662
-6.09768009768	105.7011671
-6.0927960928	105.7005009
-6.08791208791	105.6993149
-6.08302808303	105.6990569
-6.07814407814	105.6980489
-6.07326007326	105.6968711
-6.06837606838	105.6963637
-6.06349206349	105.69525
-6.05860805861	105.6949258
-6.05372405372	105.6939717
-6.04884004884	105.6928508
-6.04395604396	105.6924578
-6.03907203907	105.6915657
-6.03418803419	105.6912598
-6.0293040293	105.690181
-6.02442002442	105.6893362
-6.01953601954	105.6889532
-6.01465201465	105.6878383
-6.00976800977	105.6873745
-6.00488400488	105.6862635
-6.0	105.6854246
-5.99511599512	105.6850415
-5.99023199023	105.6836509
-5.98534798535	105.6828719
-5.98046398046	105.6821102
-5.97557997558	105.6815922
-5.9706959707	105.6808894
-5.96581196581	105.6798126
-5.96092796093	105.6795043
-5.95604395604	105.6784996
-5.95115995116	105.6776551
-5.94627594628	105.6773575
-5.94139194139	105.676413
-5.93650793651	105.6760353
-5.93162393162	105.6746364
-5.92673992674	105.6738592
-5.92185592186	105.6732824
-5.91697191697	105.672274
-5.91208791209	105.6718715
-5.9072039072	105.670835
-5.90231990232	105.6698212
-5.89743589744	105.6691866
-5.89255189255	105.6679751
-5.88766788767	105.667652
-5.88278388278	105.6667623
-5.8778998779	105.6658044
-5.87301587302	105.6654251
-5.86813186813	105.6643408
-5.86324786325	105.6638875
-5.85836385836	105.6626782
-5.85347985348	105.6616454
-5.8485958486	105.6612701
-5.84371184371	105.6602815
-5.83882783883	105.6597316
-5.83394383394	105.6586433
-5.82905982906	105.6576017
-5.82417582418	105.6571797
-5.81929181929	105.6560427
-5.81440781441	105.6554981
-5.80952380952	105.6539893
-5.80463980464	105.6531562
-5.79975579976	105.6527722
-5.79487179487	105.6515471
-5.78998778999	105.65113
-5.7851037851	105.6501405
-5.78021978022	105.6492164
-5.77533577534	105.6486806
-5.77045177045	105.6474594
-5.76556776557	105.6467266
-5.76068376068	105.6455466
-5.7557997558	105.6451504
-5.75091575092	105.6445367
-5.74603174603	105.6432785
-5.74114774115	105.6428921
-5.73626373626	105.6419659
-5.73137973138	105.6410466
-5.7264957265	105.6405363
-5.72161172161	105.6392627
-5.71672771673	105.6389153
-5.71184371184	105.6380658
-5.70695970696	105.6370335
-5.70207570208	105.6366001
-5.69719169719	105.6355293
-5.69230769231	105.6350182
-5.68742368742	105.6336277
-5.68253968254	105.6327011
-5.67765567766	105.6322787
-5.67277167277	105.6312896
-5.66788766789	105.6308762
-5.663003663	105.6298547
-5.65811965812	105.6283488
-5.65323565324	105.6277264
-5.64835164835	105.6269574
-5.64346764347	105.6266805
-5.63858363858	105.6254728
-5.6336996337	105.6244662
-5.62881562882	105.6240581
-5.62393162393	105.6229071
-5.61904761905	105.6224987
-5.61416361416	105.6211072
-5.60927960928	105.6199519
-5.6043956044	105.6197589
-5.59951159951	105.619032
-5.59462759463	105.6185572
-5.58974358974	105.6176383
-5.58485958486	105.616679
-5.57997557998	105.616365
-5.57509157509	105.6153337
-5.57020757021	105.6148833
-5.56532356532	105.6138439
-5.56043956044	105.6125739
-5.55555555556	105.6120786
-5.55067155067	105.6111341
-5.54578754579	105.6107328
-5.5409035409	105.6096107
-5.53601953602	105.6086113
-5.53113553114	105.6081853
-5.52625152625	105.6072406
-5.52136752137	105.6068471
-5.51648351648	105.6057594
-5.5115995116	105.6046726
-5.50671550672	105.6041809
-5.50183150183	105.6029961
-5.49694749695	105.6024878
-5.49206349206	105.6013169
-5.48717948718	105.6002648
-5.4822954823	105.5997999
-5.47741147741	105.5985777
-5.47252747253	105.5980798
-5.46764346764	105.5970769
-5.46275946276	105.5962046
-5.45787545788	105.5957836
-5.45299145299	105.5946534
-5.44810744811	105.5942074
-5.44322344322	105.5931231
-5.43833943834	105.5919563
-5.43345543346	105.5915815
-5.42857142857	105.5905856
-5.42368742369	105.5900547
-5.4188034188	105.5890062
-5.41391941392	105.5878932
-5.40903540904	105.587493
-5.40415140415	105.586329
-5.39926739927	105.585873
-5.39438339438	105.5848046
-5.3894993895	105.5837208
-5.38461538462	105.5833131
-5.37973137973	105.582081
-5.37484737485	105.5815367
-5.36996336996	105.5807623
-5.36507936508	105.5797889
-5.3601953602	105.5793062
-5.35531135531	105.5781487
-5.35042735043	105.5777164
-5.34554334554	105.5765674
-5.34065934066	105.5754609
-5.33577533578	105.5750973
-5.33089133089	105.5739646
-5.32600732601	105.5734992
-5.32112332112	105.5724673
-5.31623931624	105.5716591
-5.31135531136	105.5712846
-5.30647130647	105.5702053
-5.30158730159	105.569662
-5.2967032967	105.5685962
-5.29181929182	105.567845
-5.28693528694	105.5674866
-5.28205128205	105.5661559
-5.27716727717	105.5656428
-5.27228327228	105.5643857
-5.2673992674	105.5636963
-5.26251526252	105.5633576
-5.25763125763	105.5621508
-5.25274725275	105.5617255
-5.24786324786	105.5605783
-5.24297924298	105.5598002
-5.2380952381	105.5594419
-5.23321123321	105.5582133
-5.22832722833	105.5577042
-5.22344322344	105.5566637
-5.21855921856	105.555663
-5.21367521368	105.5552733
-5.20879120879	105.5541626
-5.20390720391	105.5536841
-5.19902319902	105.5526409
-5.19413919414	105.5513525
-5.18925518926	105.5508074
-5.18437118437	105.549644
-5.17948717949	105.5492528
-5.1746031746	105.5482702
-5.16971916972	105.5473286
-5.16483516484	105.5468375
-5.15995115995	105.5457745
-5.15506715507	105.5448846
-5.15018315018	105.5443123
-5.1452991453	105.5432968
-5.14041514042	105.5428078
-5.13553113553	105.5417481
-5.13064713065	105.5410114
-5.12576312576	105.5406856
-5.12087912088	105.539709
-5.115995116	105.5392679
-5.11111111111	105.5382116
-5.10622710623	105.5374441
-5.10134310134	105.5370453
-5.09645909646	105.5360499
-5.09157509158	105.5355324
-5.08669108669	105.5342795
